PS 18:0-18:2
PS 18:1-18:1
PS 16:0-20:3
PS 18:1-18:2
PS 16:0-20:4
PS 16:0-22:0
PS 18:0-20:0
PS 16:1-22:0
PS 18:0-20:1
PS 18:1-20:0
PS 18:0-20:2
PS 18:1-20:1
PS 18:0-20:3
PS 18:1-20:2
PS 16:0-22:4
PS 18:0-20:4
PS 18:1-20:3
PS 18:0-20:5
PS 18:1-20:4
PS 16:0-22:6
PS 16:1-22:6
PS 18:0-22:0
PS 18:0-22:1
PS 18:1-22:0
PS 20:0-20:1
PS 18:0-22:2
PS 18:1-22:1
PS 20:1-20:1
PS 18:0-22:3
PS 18:1-22:2
PS 18:0-22:4
PS 20:0-20:4
PS 20:1-20:3
PS 18:0-22:5
PS 18:1-22:4
PS 20:1-20:4
PS 18:0-22:6
PS 18:1-22:5
PS 20:1-20:5
PS 18:1-22:6
PS 18:2-22:6
PS 18:1-24:0
PS 20:4-22:6
PS 18:1-24:1
PS 18:0-24:4
PS 20:4-22:0
PS 18:0-24:5
PS 18:0-24:6
PS 20:0-22:6
PS 20:1-22:6
PS 22:4-22:6
PS 22:5-22:6
PS 22:6-22:6
PS 22:1-22:6
PS 22:6-24:4
SM 18:0;2/16:1
SM 18:0;2/18:0;1
SM 18:1;2/18:0
SM 20:0;2/16:1
SM 18:1;2/18:1
SM 20:1;2/16:1
SM 18:1;2/18:1;1
SM 22:0;2/16:0
SM 20:0;2/18:0;1
SM 20:1;2/18:0;1
SM 18:1;2/20:1;1
SM 22:0;2/18:1
SM 18:1;2/22:0;1
SM 18:1;2/22:1
SM 18:1;2/22:1;1
SM 18:1;2/24:0
SM 18:1;2/24:0;1
SM 18:1;2/24:1
SM 18:1;2/24:1;1
SM 18:1;2/26:0
SM 18:1;2/26:0;1
SM 18:1;2/26:1
SM 18:1;2/26:1;1
TAG 16:0-18:0-18:1
TAG 16:0-18:1-18:2
TAG 18:0-18:1-18:1
