DAG 12:0-16:1
DAG 12:0-16:0
DAG 14:0-16:1
DAG 14:0-16:0
DAG 16:1-16:1
DAG 16:0-16:1
DAG 16:1-18:1
DAG 16:0-18:1
DAG 18:1-18:1
DAG 18:0-18:1
LPA 16:1
LPA 16:0
LPA 18:1
PA 12:0-16:1
PA 12:0-16:0
PA 14:1-16:0
PA 14:0-16:1
PA 16:1-16:1
PA 16:0-16:1
PA 16:1-18:1
PA 16:0-18:1
PA 18:0-16:1
PA 18:1-18:1
PA 18:0-18:1
PS 12:0-16:1
PS 16:1-16:1
PS 16:0-16:1
PS 16:0-16:0
PS 16:1-18:1
PS 16:0-18:1
PS 18:1-18:1
LPE 16:1
LPE 16:0
LPE 18:1
PE 12:0-16:1
PE 12:0-16:0
PE 14:1-16:0
PE 14:0-16:1
PE 16:1-16:1
PE 16:0-16:1
PE 16:1-18:1
PE 16:0-18:1
PE 18:1-18:1
LPC 16:1
LPC 16:0
LPC 18:1
PC 10:0-16:1
PC 10:0-16:0
PC 12:0-16:1
PC 12:0-16:0
PC 14:1-16:0
PC 14:0-16:1
PC 14:0-16:0
PC 16:1-16:1
PC 16:0-16:1
PC 16:0-16:0
PC 16:1-18:1
PC 16:0-18:1
PC 18:1-18:1
PC 18:0-18:1
PC 18:0-18:0
LPI 16:1
LPI 16:0
LPI 18:1
LPI 18:0
PI 10:0-16:1
PI 10:0-16:0
PI 12:0-14:0
PI 12:0-16:1
PI 14:0-14:1
PI 14:0-14:0
PI 12:0-16:0
PI 10:0-18:0
PI 14:1-16:1
PI 14:1-16:0
PI 14:0-16:1
PI 12:0-18:0
PI 14:0-16:0
PI 16:1-16:1
PI 16:0-16:1
PI 14:0-18:1
PI 14:1-18:0
PI 16:0-16:0
PI 16:1-18:1
PI 16:0-18:1
PI 18:0-16:1
PI 18:1-18:1
PI 18:0-18:1
PG 16:1-16:1
PG 16:0-16:1
PG 16:1-18:1
CL 16:1-16:1-16:1-16:1
CL 16:1-16:1-16:1-18:1
CL 16:0-16:0-16:1-18:1
CL 16:1-16:1-18:1-18:1
CL 16:0-16:1-18:0-18:1
CL 16:1-18:1-18:1-18:1
CL 16:0-18:0-18:1-18:1
LCB 18:0;3
Cer 18:0;3/26:0;1
IPC 18:0;3/24:0;1
IPC 18:0;3/26:0;0
IPC 18:0;3/26:0;1
IPC 18:0;3/26:0;2
MIPC 18:0;3/26:0;0
MIPC 18:0;3/26:0;1
M(IP)2C 18:0;3/24:0;1
M(IP)2C 18:0;3/26:0;0
M(IP)2C 18:0;3/26:0;1
M(IP)2C 18:0;3/26:0;2
M(IP)2C 20:0;3/26:0;0
M(IP)2C 20:0;3/26:0;1
TAG 12:0-14:1-16:1
TAG 12:0-12:0-18:1
TAG 12:0-14:0-16:1
TAG 12:0-14:0-16:0
TAG 12:0-16:1-16:1
TAG 12:0-16:0-16:1
TAG 12:0-16:0-16:0
TAG 14:1-16:1-16:1
TAG 14:0-16:0-16:0
TAG 12:0-16:1-18:1
TAG 14:0-16:0-16:1
TAG 12:0-16:0-18:1
TAG 14:0-16:0-16:0
TAG 16:1-16:1-16:1
TAG 14:1-16:1-18:1
TAG 16:0-16:1-16:1
TAG 14:0-16:1-18:1
TAG 16:0-16:0-16:1
TAG 14:0-16:0-18:1
TAG 12:0-14:1-22:0
TAG 16:1-16:1-18:1
TAG 16:1-16:1-18:0
TAG 16:0-16:1-18:1
TAG 16:0-16:1-18:0
TAG 14:0-18:0-18:1
TAG 16:1-18:1-18:1
TAG 16:1-18:0-18:1
TAG 16:0-18:1-18:1
TAG 16:1-16:1-20:0
TAG 16:0-18:0-18:1
TAG 16:1-18:0-18:0
TAG 14:0-18:1-20:0
TAG 18:1-18:1-18:1
TAG 18:0-18:1-18:1
TAG 16:1-16:1-22:0
TAG 16:1-18:1-20:0
TAG 18:0-18:0-18:1
TAG 16:0-16:1-22:0
TAG 16:0-18:1-20:0
TAG 16:1-16:1-24:0
TAG 14:0-16:1-26:0
TAG 16:0-16:1-24:0
TAG 16:1-16:1-26:0
TAG 16:1-18:1-24:0
TAG 16:0-16:1-26:0
TAG 16:0-18:1-24:0
TAG 16:1-18:1-26:0
TAG 16:0-18:1-26:0
