10-HDoHE
11-HDoHE
11-HETE
12-HEPE
12-HETE
12-HHTrE
12-OxoETE
13-HODE
15-HETE
16-HDoHE
8-HETE
9-HODE
AA
PE 20:4-20:1
PE 20:4-20:2
PE 20:4-20:3
PE 20:4-22:1
PE 22:4-16:0
PE 22:4-16:1
PE 22:4-18:0
PE 22:4-18:1
PE 22:4-20:0
PE 22:4-20:1
PE 22:5-16:0
PE 22:5-18:0
PG 18:0-20:4
PG 18:1-18:0
PG 18:1-18:2
PG 18:2-18:2
PG 22:5-18:0
PI 18:0-22:5
PI 20:4-16:0
PI 20:4-17:0
PI 20:4-18:0
PI 20:4-18:1
PI 20:4-19:0
PI 20:4-20:0
PI 20:4-20:1
PI 22:4-18:0
PI 22:6-18:0
PS 16:0-18:1
PS 16:0-20:4
PS 16:1-18:0
PS 18:0-18:2
PS 18:0-20:4
PS 18:0-22:4
PS 18:0-22:6
PS 18:1-18:0
PS 18:1-18:1
PS 18:1-18:2
PS 18:1-20:0
PS 18:1-20:4
PS 18:1-21:0
PS 18:1-22:3
PS 18:1-22:4
PS 18:2-18:2
PS 19:0-18:1
PS 19:0-20:4
PS 20:0-18:2
PS 20:0-20:4
PS 20:0-22:5
PS 20:1-18:0
PS 20:1-18:1
PS 20:1-20:4
PS 20:3-18:1
PS 20:5-18:0
PS 22:0-18:1
PS 22:0-20:4
PS 22:1-18:1
PS 22:1-20:4
PS 22:5-18:0
PS 22:6-18:1
PS 24:0-18:1
SM 18:0;2/16:0
SM 18:0;2/24:1
SM 18:1;2/16:0
SM 18:1;2/18:0
SM 18:1;2/20:0
SM 18:1;2/22:0
SM 18:1;2/24:0
SM 18:1;2/24:1
SM 18:1;2/24:2
SM 18:2;2/16:0
SM 18:2;2/18:0
SM 18:2;2/20:0
SM 18:2;2/22:0
SM 18:2;2/24:0
SM 18:2;2/24:1
TAG 10:0-18:2-16:0
TAG 12:0-14:0-18:0
TAG 12:0-14:0-18:1
TAG 12:0-14:0-18:2
TAG 12:0-16:0-14:0
TAG 12:0-16:0-18:1
TAG 12:0-18:0-18:2
TAG 12:0-18:2-16:0
TAG 12:0-18:2-18:1
TAG 14:0-10:0-16:0
TAG 14:0-14:0-14:0
TAG 14:1-14:0-16:0
TAG 14:1-14:0-18:0
TAG 14:1-14:0-18:1
TAG 14:1-16:0-18:1
TAG 14:1-18:2-16:0
TAG 15:0-16:0-16:0
TAG 16:0-10:0-16:0
TAG 16:0-14:0-14:0
TAG 16:0-14:0-16:0
TAG 16:0-16:0-16:0
TAG 16:0-17:0-18:2
TAG 16:0-18:0-20:2
TAG 16:0-18:0-22:6
TAG 16:0-18:2-15:0
TAG 16:0-18:2-18:2
TAG 16:0-20:0-16:0
TAG 16:0-20:0-20:0
TAG 16:0-20:2-16:0
TAG 16:0-20:2-20:0
TAG 16:0-22:0-16:0
TAG 16:0-22:1-16:0
TAG 16:0-22:5-16:0
TAG 16:0-22:6-16:0
TAG 16:1-10:0-18:1
TAG 16:1-14:0-12:0
TAG 16:1-14:0-14:0
TAG 16:1-14:0-16:1
TAG 16:1-14:0-18:0
TAG 16:1-14:0-18:1
TAG 16:1-16:0-16:0
TAG 16:1-16:0-16:1
TAG 16:1-16:0-20:3
TAG 16:1-16:0-20:4
TAG 16:1-16:1-16:1
TAG 16:1-18:0-16:1
TAG 16:1-18:0-18:0
TAG 16:1-18:0-18:2
TAG 16:1-18:0-20:4
TAG 16:1-18:1-12:0
TAG 16:1-18:1-16:1
TAG 16:1-18:1-18:1
TAG 16:1-18:1-20:4
TAG 16:1-18:2-16:1
TAG 16:1-18:2-18:1
TAG 16:1-18:2-18:2
TAG 17:0-16:0-16:0
TAG 18:0-10:0-14:0
TAG 18:0-14:0-14:0
TAG 18:0-16:0-18:0
TAG 18:0-18:0-18:0
TAG 18:0-20:0-16:0
TAG 18:0-22:0-16:0
TAG 18:1-10:0-18:1
TAG 18:1-14:0-18:2
TAG 18:1-14:1-18:1
TAG 18:1-16:0-10:0
TAG 18:1-16:0-16:0
TAG 18:1-16:0-18:1
TAG 18:1-16:0-24:0
TAG 18:1-17:0-18:0
TAG 18:1-17:0-18:2
TAG 18:1-18:0-10:0
TAG 18:1-18:0-18:0
TAG 18:1-18:0-18:1
TAG 18:1-18:0-18:2
TAG 18:1-18:0-20:0
TAG 18:1-18:0-22:6
TAG 18:1-18:1-18:1
TAG 18:1-18:2-15:0
TAG 18:1-18:2-16:0
TAG 18:1-18:2-18:1
TAG 18:1-18:2-18:2
TAG 18:1-18:2-20:1
TAG 18:1-20:0-18:1
TAG 18:1-20:0-18:2
TAG 18:1-22:0-16:0
TAG 18:1-22:0-18:1
TAG 18:1-22:1-16:0
TAG 18:1-22:1-18:1
TAG 18:1-22:6-16:0
TAG 18:1-22:6-18:1
TAG 18:2-14:0-18:0
TAG 18:2-14:0-18:2
TAG 18:2-18:0-18:2
TAG 18:2-18:0-20:2
TAG 18:2-18:2-18:2
TAG 18:3-14:0-16:0
TAG 18:3-16:0-16:0
TAG 18:3-18:2-16:0
TAG 18:3-18:2-18:1
TAG 18:3-18:2-18:2
TAG 20:1-16:0-16:0
TAG 20:1-16:0-20:1
TAG 20:1-18:0-18:0
TAG 20:1-20:2-16:0
TAG 20:1-22:5-16:0
TAG 20:3-16:0-16:0
TAG 20:3-16:0-18:1
TAG 20:3-16:0-20:4
TAG 20:3-18:0-16:0
TAG 20:3-18:0-20:4
TAG 20:3-18:1-18:1
TAG 20:3-20:0-16:0
TAG 20:4-14:0-16:0
TAG 20:4-14:0-18:1
TAG 20:4-16:0-16:0
TAG 20:4-16:0-20:1
TAG 20:4-18:0-18:0
TAG 20:4-18:0-18:1
TAG 20:4-18:0-18:2
TAG 20:4-18:0-20:1
TAG 20:4-18:0-20:2
TAG 20:4-18:0-20:4
TAG 20:4-18:1-18:1
TAG 20:4-20:0-16:0
TAG 20:4-20:2-16:0
TAG 20:5-16:0-16:0
TAG 22:4-16:0-16:0
TAG 22:4-16:0-18:1
tetranor-12-HETE
TXB2
TXB3
