10-HDoHE
12-HEPE
12-HETE
12-HHTrE
12-OxoETE
13-HODE
15-HETE
"5,6-DiHETE"
8(9)-EET
8-HETE
9-HODE
AA
PS 18:2-22:0
PS 18:2-22:5
PS 20:4-16:0
PS 20:4-18:0
PS 20:4-18:1
PS 20:4-18:2
PS 20:4-20:0
PS 22:4-16:0
PS 22:4-18:0
PS 22:4-18:2
PS 22:5-16:0
SM 18:0;2/16:0
SM 18:0;2/20:0
SM 18:0;2/22:0
SM 18:0;2/24:0
SM 18:0;2/24:1
SM 18:1;2/16:0
SM 18:1;2/18:0
SM 18:1;2/20:0
SM 18:1;2/22:0
SM 18:1;2/24:0
SM 18:1;2/24:1
SM 18:1;2/24:2
SM 18:2;2/16:0
SM 18:2;2/18:0
SM 18:2;2/20:0
SM 18:2;2/22:0
SM 18:2;2/24:0
SM 18:2;2/24:1
TAG 14:0-16:0-18:2
TAG 14:0-16:1-18:0
TAG 14:0-16:1-18:1
TAG 14:0-18:1-16:0
TAG 14:0-18:1-18:0
TAG 14:0-18:1-18:1
TAG 14:0-18:1-18:2
TAG 16:0-14:0-16:0
TAG 16:0-14:1-18:1
TAG 16:0-16:0-16:0
TAG 16:0-16:1-16:0
TAG 16:0-16:1-16:1
TAG 16:0-18:0-16:0
TAG 16:0-18:1-16:0
TAG 16:0-18:1-18:1
TAG 16:0-18:1-20:1
TAG 16:0-18:3-16:0
TAG 16:0-18:3-18:1
TAG 16:0-20:1-16:0
TAG 16:0-20:3-16:0
TAG 16:0-20:3-18:1
TAG 16:0-20:3-18:3
TAG 16:0-20:3-20:3
TAG 16:0-20:3-20:4
TAG 16:0-20:4-16:0
TAG 16:0-20:4-18:1
TAG 16:0-20:4-20:1
TAG 16:0-22:4-16:0
TAG 16:0-22:4-18:1
TAG 16:0-24:1-16:0
TAG 16:1-16:1-16:1
TAG 16:1-18:0-18:0
TAG 18:0-16:0-18:2
TAG 18:0-16:0-22:5
TAG 18:0-16:0-22:6
TAG 18:0-16:1-16:0
TAG 18:0-16:1-18:1
TAG 18:0-16:1-18:2
TAG 18:0-16:1-20:4
TAG 18:0-18:1-18:1
TAG 18:0-18:1-18:2
TAG 18:0-18:2-18:0
TAG 18:0-18:2-18:2
TAG 18:0-18:3-18:2
TAG 18:0-18:3-20:4
TAG 18:0-20:3-16:0
TAG 18:0-20:3-18:2
TAG 18:0-20:4-16:0
TAG 18:0-20:4-18:0
TAG 18:0-20:4-18:1
TAG 18:0-20:4-18:2
TAG 18:0-22:4-16:0
TAG 18:1-16:1-16:1
TAG 18:1-16:1-18:1
TAG 18:1-16:1-20:3
TAG 18:1-18:0-16:0
TAG 18:1-18:1-18:1
TAG 18:1-18:3-18:1
TAG 18:1-20:3-18:1
TAG 18:1-20:3-18:3
TAG 18:1-20:4-18:1
TAG 18:2-16:0-16:0
TAG 18:2-16:0-18:2
TAG 18:2-16:0-22:5
TAG 18:2-16:1-16:0
TAG 18:2-16:1-18:1
TAG 18:2-18:1-16:0
TAG 18:2-18:1-18:1
TAG 18:2-18:1-18:2
TAG 18:2-18:2-18:2
TAG 18:2-18:3-18:1
TAG 18:2-18:3-18:2
TAG 18:2-20:1-16:0
TAG 18:2-20:1-18:2
TAG 18:2-20:3-16:0
TAG 18:2-20:3-18:1
TAG 18:2-20:3-18:2
TAG 18:2-20:4-16:0
TAG 18:2-20:4-18:1
TAG 18:2-22:4-16:0
TAG 20:0-16:0-16:0
TAG 20:0-20:4-16:0
TAG 20:2-16:0-16:0
TAG 20:2-18:1-16:0
TAG 20:2-18:2-18:2
TAG 20:2-20:4-16:0
TAG 22:5-16:0-16:0
TAG 22:5-18:1-16:0
TAG 22:6-16:0-16:0
TAG 22:6-18:1-16:0
tetranor-12-HETE
TXB2
